0x0,var,1,1,0x0,0x2011b,1,var,var,RegCreateKeyEx,,,
var,expr,1,0x4,var,1,RegSetValueEx,,,,,,
var,3,ret,SetDlgItemText,,,,,,,,,
mem,0x0,2,2,1,1,0x5,SetWindowPos,,,,,
ret,0x0,expr,expr,1,1,0x15,SetWindowPos,,,,,
var,var,var,0x1030,MessageBox,,,,,,,,
0x80000002,mem,1,1,0x0,0x20006,1,var,var,RegCreateKeyEx,,,
mem,PTR,1,0x1,var,expr,RegSetValueEx,,,,,,
mem,4,ret,5,PostMessage,,,,,,,,
var,4,var,SetDlgItemText,,,,,,,,,
mem,2,1,1,SendMessage,,,,,,,,
var,PTR,1,var,expr,var,RegQueryValueEx,,,,,,
0x0,0x0,PTR,8,1,1,MultiByteToWideChar,,,,,,
var,0x90073,var,1,ret,3,var,1,DeviceIoControl,,,,
ret,3,ret,var,PostMessage,,,,,,,,
mem,3,PTR,3,LoadString,,,,,,,,
mem,0x0,1,1,var,var,0x216,SetWindowPos,,,,,
var,3,0x1,CheckDlgButton,,,,,,,,,
var,0x0,1,1,var,expr,0x16,SetWindowPos,,,,,
0x0,var,1,1,0x80000000,8,1,1,1,1,mem,1,CreateWindowEx
0xfde9,0x0,var,expr,1,1,MultiByteToWideChar,,,,,,
ret,PTR,1,1,0x0,0x2000000,1,var,0x0,RegCreateKeyEx,,,
var,0x90018,1,1,1,1,var,1,DeviceIoControl,,,,
0x0,PTR,PTR,8,mem,expr,mem,1,ret,3,mem,1,CreateWindowEx
0x80000003,1,0x0,0x20019,var,RegOpenKeyEx,,,,,,,
var,0x0,var,8,var,var,1,1,WideCharToMultiByte,,,,
mem,4,3,1,SetTimer,,,,,,,,
mem,3,mem,ret,PostMessage,,,,,,,,
0x400,0xf,expr,1,GetLocaleInfo,,,,,,,,
mem,mem,1,expr,mem,mem,RegQueryValueEx,,,,,,
ret,expr,var,mem,LoadString,,,,,,,,
0x80000002,var,0x0,0x1,var,RegOpenKeyEx,,,,,,,
mem,4,var,SetDlgItemText,,,,,,,,,
0x1,0x0,var,expr,var,expr,MultiByteToWideChar,,,,,,
mem,var,var,var,var,SendDlgItemMessage,,,,,,,
mem,mem,1,var,1,WriteFile,,,,,,,
0x0,0x0,expr,8,expr,3,MultiByteToWideChar,,,,,,
mem,3,expr,1,PostMessage,,,,,,,,
var,1,2,var,1,WriteFile,,,,,,,
mem,0x0,var,var,ret,var,MultiByteToWideChar,,,,,,
mem,2,1,1,PostMessage,,,,,,,,
0x500,var,var,0x0,var,3,var,FormatMessage,,,,,
var,3,1,1,PostMessage,,,,,,,,
var,2,0x0,CheckDlgButton,,,,,,,,,
ret,0xe,expr,2,GetLocaleInfo,,,,,,,,
var,4,0xc,1,var,SendDlgItemMessage,,,,,,,
mem,2,1,1,SetTimer,,,,,,,,
mem,0x8,2,HeapAlloc,,,,,,,,,
var,var,var,0x24,MessageBox,,,,,,,,
0x0,PTR,var,8,expr,expr,2,2,mem,3,1,1,CreateWindowEx
var,3,expr,SetDlgItemText,,,,,,,,,
var,4,0x0,CheckDlgButton,,,,,,,,,
ret,6,3,1,SetTimer,,,,,,,,
ret,var,var,3,LoadString,,,,,,,,
0x0,expr,1,var,1,var,RegQueryValueEx,,,,,,
0x0,PTR,1,8,0x0,1,1,1,1,1,mem,1,CreateWindowEx
ret,var,3,var,1,WriteFile,,,,,,,
var,1,0x17,PTR,var,CoCreateInstance,,,,,,,
0x0,var,1,1,ret,var,RegQueryValueEx,,,,,,
var,3,1,1,SendMessage,,,,,,,,
ret,0x0,3,HeapAlloc,,,,,,,,,
var,var,1,1,1,1,RegQueryValueEx,,,,,,
var,var,1,0x3,ret,var,RegSetValueEx,,,,,,
ret,PTR,2,var,1,WriteFile,,,,,,,
0x400,0x10,var,1,GetLocaleInfo,,,,,,,,
0x7f,0x1,var,reg,PTR,reg,CompareString,,,,,,
0x7f,0x1,var,mem,mem,mem,CompareString,,,,,,
0x400,0x33,expr,expr,GetLocaleInfo,,,,,,,,
mem,0x900a4,var,2,1,1,var,1,DeviceIoControl,,,,
mem,4,1,PTR,SendMessage,,,,,,,,
var,3,0x147,1,1,SendDlgItemMessage,,,,,,,
mem,4,ret,1,PostMessage,,,,,,,,
var,3,PTR,SetDlgItemText,,,,,,,,,
mem,3,var,SetDlgItemText,,,,,,,,,
var,PTR,1,1,expr,var,RegQueryValueEx,,,,,,
0x800,ret,expr,var,var,3,1,FormatMessage,,,,,
mem,PTR,1,1,1,var,RegQueryValueEx,,,,,,
mem,3,0x147,1,1,SendDlgItemMessage,,,,,,,
expr,0x8,var,3,GetLocaleInfo,,,,,,,,
var,0x0,var,HeapAlloc,,,,,,,,,
var,0x40010000,0x0,1,0x3,0x0,1,CreateFile,,,,,
ret,PTR,1,expr,1,WriteFile,,,,,,,
var,var,var,0x24,MessageBox,,,,,,,,
ret,3,ret,expr,PostMessage,,,,,,,,
ret,0x0,2,HeapAlloc,,,,,,,,,
mem,4,var,mem,SendMessage,,,,,,,,
mem,expr,mem,var,1,ReadFile,,,,,,,
0x7f,0x1,var,2,PTR,2,CompareString,,,,,,
mem,4,0x14e,1,1,SendDlgItemMessage,,,,,,,
0x0,var,1,1,0x0,0x2,1,var,var,RegCreateKeyEx,,,
expr,expr,expr,expr,expr,expr,expr,FormatMessage,,,,,
mem,0x90073,var,1,ret,2,var,1,DeviceIoControl,,,,
ret,3,1,expr,SendMessage,,,,,,,,
expr,0x1002,var,2,GetLocaleInfo,,,,,,,,
0x0,0x0,var,1,var,3,1,1,WideCharToMultiByte,,,,
0x80000002,PTR,0x0,0x8,var,RegOpenKeyEx,,,,,,,
0x0,0x0,mem,8,expr,ret,1,1,WideCharToMultiByte,,,,
var,var,4,var,1,ReadFile,,,,,,,
var,PTR,0x0,0x2001d,var,RegOpenKeyEx,,,,,,,
var,4,1,1,PostMessage,,,,,,,,
mem,2,0x148,1,var,SendDlgItemMessage,,,,,,,
var,var,var,var,var,var,CompareString,,,,,,
var,var,mem,var,MessageBox,,,,,,,,
0x0,PTR,PTR,8,0x0,mem,mem,expr,var,1,ret,reg,CreateWindowEx
0x0,0x0,expr,2,expr,2,1,1,WideCharToMultiByte,,,,
mem,2,0x0,CheckDlgButton,,,,,,,,,
0xfde9,0x0,var,1,var,var,MultiByteToWideChar,,,,,,
mem,4,mem,CheckDlgButton,,,,,,,,,
ret,var,4,var,1,ReadFile,,,,,,,
mem,ret,reg,1,PostMessage,,,,,,,,
PTR,1,0x3,PTR,expr,CoCreateInstance,,,,,,,
var,0x220420,ret,var,ret,var,var,1,DeviceIoControl,,,,
ret,1,mem,1,SetTimer,,,,,,,,
0x7f,0x1,var,1,PTR,1,CompareString,,,,,,
var,var,ret,0x34,MessageBox,,,,,,,,
0x0,var,1,0x1,ret,expr,RegSetValueEx,,,,,,
1,0x80,0x0,1,0x3,0x80,1,CreateFile,,,,,
ret,PTR,1,var,1,var,RegQueryValueEx,,,,,,
0x0,0x0,var,8,var,2,MultiByteToWideChar,,,,,,
0x80000001,PTR,1,1,0x1,0x20007,1,var,var,RegCreateKeyEx,,,
0x31ff,1,ret,0x0,var,1,1,FormatMessage,,,,,
var,var,1,var,ret,var,RegSetValueEx,,,,,,
mem,2,0xc,1,var,SendDlgItemMessage,,,,,,,
mem,3,1,var,SendMessage,,,,,,,,
0x0,mem,1,1,ret,var,RegQueryValueEx,,,,,,
0x400,mem,mem,mem,expr,mem,CompareString,,,,,,
0x80000003,var,1,1,0x4,0x6,1,var,0x0,RegCreateKeyEx,,,
mem,expr,1,var,1,WriteFile,,,,,,,
0x2900,mem,8,0x0,var,1,var,FormatMessage,,,,,
var,var,1,0x1,var,var,RegSetValueEx,,,,,,
mem,0x0,mem,8,ret,ret,MultiByteToWideChar,,,,,,
mem,3,1,1,PostMessage,,,,,,,,
var,var,0x0,0x8,var,RegOpenKeyEx,,,,,,,
mem,var,var,0x34,MessageBox,,,,,,,,
0x0,ret,1,var,1,var,RegQueryValueEx,,,,,,
var,0x40000000,0x7,1,0x3,0x2000000,1,CreateFile,,,,,
0xfde9,0x0,var,1,1,ret,1,1,WideCharToMultiByte,,,,
mem,0xc0000000,0x7,1,var,var,1,CreateFile,,,,,
var,0x59,var,var,GetLocaleInfo,,,,,,,,
mem,0x100d,var,2,GetLocaleInfo,,,,,,,,
0x0,mem,1,expr,expr,expr,RegQueryValueEx,,,,,,
var,0x40000000,0x0,1,0x2,0x100,1,CreateFile,,,,,
var,PTR,1,0x1,expr,expr,RegSetValueEx,,,,,,
mem,4,var,2,LoadString,,,,,,,,
var,PTR,1,0x4,PTR,1,RegSetValueEx,,,,,,
mem,4,1,1,PostMessage,,,,,,,,
0x80000001,mem,0x0,0x20019,var,RegOpenKeyEx,,,,,,,
ret,0x8,2,HeapAlloc,,,,,,,,,
mem,4,mem,SetDlgItemText,,,,,,,,,
var,0x4d004,ret,expr,ret,expr,var,1,DeviceIoControl,,,,
ret,PTR,ret,ret,var,var,RegQueryValueEx,,,,,,
mem,ret,5,var,1,ReadFile,,,,,,,
var,var,0x400,1,1,SendDlgItemMessage,,,,,,,
ret,3,1,2,PostMessage,,,,,,,,
mem,4,1,1,PostMessage,,,,,,,,
var,var,mem,SetDlgItemText,,,,,,,,,
0x1000,1,var,0x0,var,3,1,FormatMessage,,,,,
mem,PTR,0x0,0xf003f,var,RegOpenKeyEx,,,,,,,
var,4,var,SetDlgItemText,,,,,,,,,
var,0x7,ret,ret,GetLocaleInfo,,,,,,,,
var,0xc0000000,0x3,1,var,0x6,1,CreateFile,,,,,
var,0x40000000,0x1,1,0x1,0x0,1,CreateFile,,,,,
0x1300,1,expr,mem,var,1,1,FormatMessage,,,,,
var,3,0x147,1,1,SendDlgItemMessage,,,,,,,
var,PTR,1,0x4,expr,1,RegSetValueEx,,,,,,
0x0,0x1,var,var,ret,ret,MultiByteToWideChar,,,,,,
0x0,PTR,1,var,expr,var,RegQueryValueEx,,,,,,
0x0,PTR,var,8,expr,2,ret,2,ret,2,ret,2,CreateWindowEx
ret,0x8,1,HeapAlloc,,,,,,,,,
0x0,PTR,1,0x1,PTR,expr,RegSetValueEx,,,,,,
0x0,var,ret,var,var,var,RegQueryValueEx,,,,,,
ret,0x0,expr,HeapAlloc,,,,,,,,,
mem,3,0xf0,1,1,SendDlgItemMessage,,,,,,,
0x80000002,var,1,1,0x0,0x102,1,var,var,RegCreateKeyEx,,,
0x0,PTR,1,var,1,var,RegQueryValueEx,,,,,,
var,var,var,var,MessageBox,,,,,,,,
ret,PTR,2,var,1,ReadFile,,,,,,,
PTR,1,0x1,PTR,expr,CoCreateInstance,,,,,,,
ret,3,expr,mem,PostMessage,,,,,,,,
var,0x90064,1,1,var,2,var,1,DeviceIoControl,,,,
0x1000,1,var,0x0,var,3,1,FormatMessage,,,,,
mem,expr,2,var,1,ReadFile,,,,,,,
1,2,var,2,LoadString,,,,,,,,
mem,1,ret,1,SetTimer,,,,,,,,
var,0x40000000,0x0,1,0x2,0x0,1,CreateFile,,,,,
var,ret,0x1,var,var,CoCreateInstance,,,,,,,
var,3,var,SetDlgItemText,,,,,,,,,
0x0,0x0,var,var,expr,3,MultiByteToWideChar,,,,,,
mem,0x0,mem,8,1,1,1,1,WideCharToMultiByte,,,,
var,var,2,var,1,ReadFile,,,,,,,
0x0,0x0,reg,8,1,1,MultiByteToWideChar,,,,,,
mem,4,1,1,PostMessage,,,,,,,,
mem,3,var,3,LoadString,,,,,,,,
0x900,1,8,0x0,var,1,1,FormatMessage,,,,,
mem,4,var,3,LoadString,,,,,,,,
ret,2,ret,1,SendMessage,,,,,,,,
0x80000001,ret,1,1,0x0,0x20006,1,expr,0x0,RegCreateKeyEx,,,
var,reg,0x3,var,reg,CoCreateInstance,,,,,,,
0x7f,0x1,expr,var,PTR,var,CompareString,,,,,,
0x400,0xe,var,1,GetLocaleInfo,,,,,,,,
mem,0x0,mem,mem,expr,expr,0x14,SetWindowPos,,,,,
ret,0x19,expr,2,GetLocaleInfo,,,,,,,,
0x80000002,PTR,0x0,0x2000000,var,RegOpenKeyEx,,,,,,,
mem,2,2,1,SetTimer,,,,,,,,
PTR,1,0x17,PTR,expr,CoCreateInstance,,,,,,,
ret,PTR,0x0,0xf003f,var,RegOpenKeyEx,,,,,,,
mem,3,var,2,LoadString,,,,,,,,
mem,var,var,0x0,MessageBox,,,,,,,,
ret,0x0,mem,mem,1,1,0x15,SetWindowPos,,,,,
mem,3,var,SetDlgItemText,,,,,,,,,
var,1,mem,1,SetTimer,,,,,,,,
ret,0x10000,0x7,1,0x3,0x2200000,1,CreateFile,,,,,
ret,2,var,3,LoadString,,,,,,,,
var,0x220408,1,1,ret,var,var,1,DeviceIoControl,,,,
mem,0x0,expr,HeapAlloc,,,,,,,,,
0x0,0x9,var,expr,ret,expr,MultiByteToWideChar,,,,,,
var,1,1,var,MessageBox,,,,,,,,
var,PTR,ret,ret,var,var,RegQueryValueEx,,,,,,
0x7f,0x1,mem,8,1,8,CompareString,,,,,,
mem,expr,expr,expr,expr,expr,expr,CreateFile,,,,,
mem,2,0x147,1,1,SendDlgItemMessage,,,,,,,
var,1,var,0x50010,MessageBox,,,,,,,,
0x1000,1,var,0x400,ret,4,1,FormatMessage,,,,,
mem,3,1,1,SendMessage,,,,,,,,
0x0,PTR,PTR,8,0x0,expr,var,expr,mem,1,1,1,CreateWindowEx
0x400,0x12,var,2,GetLocaleInfo,,,,,,,,
mem,mem,1,1,GetLocaleInfo,,,,,,,,
mem,3,var,SetDlgItemText,,,,,,,,,
ret,4,expr,1,SendMessage,,,,,,,,
var,PTR,1,PTR,0x0,0x2001f,1,var,var,RegCreateKeyEx,,,
mem,ret,1,var,1,WriteFile,,,,,,,
mem,4,4,mem,PostMessage,,,,,,,,
ret,4,1,1,SendMessage,,,,,,,,
ret,0x8,2,HeapAlloc,,,,,,,,,
0xa00,ret,var,0x0,var,3,1,FormatMessage,,,,,
mem,1,1,var,1,WriteFile,,,,,,,
mem,0xb,var,1,GetLocaleInfo,,,,,,,,
var,3,0x1,CheckDlgButton,,,,,,,,,
0x0,0x0,mem,8,mem,mem,1,1,WideCharToMultiByte,,,,
ret,0x90073,var,1,var,2,var,1,DeviceIoControl,,,,
var,ret,1,1,var,0xf003f,1,var,var,RegCreateKeyEx,,,
ret,3,1,expr,SendMessage,,,,,,,,
mem,1,3,1,SetTimer,,,,,,,,
0x200,PTR,1,8,0x0,1,1,1,mem,1,mem,1,CreateWindowEx
0x409,0x1,PTR,8,PTR,8,CompareString,,,,,,
PTR,1,0x15,PTR,expr,CoCreateInstance,,,,,,,
0x0,PTR,1,var,PTR,var,RegQueryValueEx,,,,,,
0x400,expr,expr,1,GetLocaleInfo,,,,,,,,
mem,4,0xc5,2,1,SendDlgItemMessage,,,,,,,
0x0,0x0,ret,1,1,1,1,1,WideCharToMultiByte,,,,
mem,4,0xf0,1,1,SendDlgItemMessage,,,,,,,
mem,0x0,1,1,expr,expr,0x16,SetWindowPos,,,,,
var,0x4d004,ret,expr,ret,expr,var,1,DeviceIoControl,,,,
ret,var,2,var,1,WriteFile,,,,,,,
0x0,PTR,1,var,ret,3,RegQueryValueEx,,,,,,
mem,2,0x0,CheckDlgButton,,,,,,,,,
mem,3,1,var,SendMessage,,,,,,,,
var,ret,var,0x0,var,var,RegSetValueEx,,,,,,
mem,0x0,mem,mem,mem,mem,0x14,SetWindowPos,,,,,
var,PTR,0x0,0x20006,var,RegOpenKeyEx,,,,,,,
var,0x0,var,var,1,1,0x5,SetWindowPos,,,,,
var,4,1,var,SendMessage,,,,,,,,
PTR,1,0x1,PTR,expr,CoCreateInstance,,,,,,,
0x0,PTR,1,0x7,1,1,RegSetValueEx,,,,,,
0xa00,var,var,0x0,mem,1,var,FormatMessage,,,,,
0x0,0x0,expr,ret,1,1,MultiByteToWideChar,,,,,,
expr,0xc0000000,0x3,1,0x3,0x10000080,1,CreateFile,,,,,
mem,0x0,mem,2,ret,2,1,1,WideCharToMultiByte,,,,
var,var,var,0x40,MessageBox,,,,,,,,
0x0,0x0,ret,1,ret,ret,MultiByteToWideChar,,,,,,
ret,0x1,var,8,var,8,CompareString,,,,,,
0x800,1,var,0x0,var,1,var,FormatMessage,,,,,
ret,0x0,expr,HeapAlloc,,,,,,,,,
mem,mem,1,var,SendMessage,,,,,,,,
ret,0x0,1,HeapAlloc,,,,,,,,,
0x400,0x1,expr,expr,var,8,CompareString,,,,,,
var,PTR,1,0x4,expr,1,RegSetValueEx,,,,,,
0x0,mem,1,var,1,var,RegQueryValueEx,,,,,,
var,2,1,1,PostMessage,,,,,,,,
mem,0x80000000,0x1,PTR,0x3,0x10000000,PTR,CreateFile,,,,,
ret,3,1,5,SendMessage,,,,,,,,
mem,4,var,SetDlgItemText,,,,,,,,,
mem,4,ret,SetDlgItemText,,,,,,,,,
0x0,PTR,1,0x3,expr,2,RegSetValueEx,,,,,,
0x1,0x0,expr,mem,expr,mem,MultiByteToWideChar,,,,,,
0x0,0x0,expr,var,ret,expr,MultiByteToWideChar,,,,,,
mem,3,var,3,LoadString,,,,,,,,
var,4,var,SetDlgItemText,,,,,,,,,
var,PTR,1,1,0x4,0x2000000,1,var,var,RegCreateKeyEx,,,
0x0,0x0,mem,8,ret,expr,1,1,WideCharToMultiByte,,,,
ret,3,1,mem,SendMessage,,,,,,,,
var,0x2d1100,1,1,var,3,var,1,DeviceIoControl,,,,
0x1300,1,mem,0x400,var,1,1,FormatMessage,,,,,
var,2,PTR,2,LoadString,,,,,,,,
var,4,var,3,LoadString,,,,,,,,
var,PTR,ret,0x1,var,RegOpenKeyEx,,,,,,,
mem,expr,0x0,0x20019,expr,RegOpenKeyEx,,,,,,,
mem,3,1,var,SendMessage,,,,,,,,
mem,2,3,1,SetTimer,,,,,,,,
0x40000,PTR,PTR,1,var,var,1,1,var,1,8,1,CreateWindowEx
0x0,0x1,expr,mem,expr,expr,MultiByteToWideChar,,,,,,
ret,0x900a8,1,1,var,4,var,1,DeviceIoControl,,,,
mem,4,var,SetDlgItemText,,,,,,,,,
0x0,0x0,var,reg,expr,ret,1,1,WideCharToMultiByte,,,,
mem,4,0x186,var,1,SendDlgItemMessage,,,,,,,
0x0,0x0,var,expr,var,expr,MultiByteToWideChar,,,,,,
0x0,var,1,0x1,var,2,RegSetValueEx,,,,,,
var,expr,0x401,PTR,expr,CoCreateInstance,,,,,,,
mem,4,0xf0,1,1,SendDlgItemMessage,,,,,,,
var,0x8,var,1,var,1,MultiByteToWideChar,,,,,,
mem,4,ret,6,PostMessage,,,,,,,,
var,1,0x17,PTR,expr,CoCreateInstance,,,,,,,
var,3,0x143,1,mem,SendDlgItemMessage,,,,,,,
PTR,1,0x1,PTR,expr,CoCreateInstance,,,,,,,
mem,0x1,1,reg,1,reg,CompareString,,,,,,
mem,ret,expr,var,1,ReadFile,,,,,,,
0x0,0x0,var,1,var,1,MultiByteToWideChar,,,,,,
ret,var,1,1,1,1,0x3,SetWindowPos,,,,,
ret,0x0,var,8,var,var,1,1,WideCharToMultiByte,,,,
mem,0x700a0,1,1,var,2,var,1,DeviceIoControl,,,,
var,0x80000000,0x5,1,0x3,0x0,1,CreateFile,,,,,
var,2,1,1,PostMessage,,,,,,,,
var,0x3,0x3,1,0x3,0xa000000,1,CreateFile,,,,,
0x400,0xe,expr,2,GetLocaleInfo,,,,,,,,
ret,expr,ret,var,1,ReadFile,,,,,,,
mem,4,ret,ret,PostMessage,,,,,,,,
0x0,PTR,1,0x4,expr,1,RegSetValueEx,,,,,,
ret,3,1,var,SendMessage,,,,,,,,
var,0x2000005b,var,2,GetLocaleInfo,,,,,,,,
ret,expr,expr,var,1,ReadFile,,,,,,,
var,2,var,SetDlgItemText,,,,,,,,,
0x0,0x0,expr,8,expr,2,1,1,WideCharToMultiByte,,,,
mem,PTR,1,var,var,WriteFile,,,,,,,
PTR,1,0x1,PTR,expr,CoCreateInstance,,,,,,,
var,mem,0x1,CheckDlgButton,,,,,,,,,
mem,0x8,3,HeapAlloc,,,,,,,,,
var,ret,expr,var,1,ReadFile,,,,,,,
var,3,1,1,PostMessage,,,,,,,,
0x0,0x0,expr,2,expr,2,1,1,WideCharToMultiByte,,,,
mem,0x0,expr,1,2,var,0x210,SetWindowPos,,,,,
var,1,3,var,1,ReadFile,,,,,,,
0x409,0x0,var,var,var,var,CompareString,,,,,,
1,PTR,PTR,0x240010,MessageBox,,,,,,,,
mem,3,ret,SetDlgItemText,,,,,,,,,
0x80,expr,PTR,8,var,var,var,var,ret,ret,mem,var,CreateWindowEx
mem,0x224018,var,2,var,1,var,1,DeviceIoControl,,,,
0x0,0x0,mem,1,1,1,1,1,WideCharToMultiByte,,,,
ret,0x0,1,1,var,expr,0x16,SetWindowPos,,,,,
mem,0x67,var,1,GetLocaleInfo,,,,,,,,
ret,0x53002c,1,1,var,2,var,1,DeviceIoControl,,,,
var,4,1,1,SendMessage,,,,,,,,
var,var,1,1,0x0,0x2001f,var,expr,var,RegCreateKeyEx,,,
1,var,expr,var,1,WriteFile,,,,,,,
0x0,mem,1,1,0x0,0x2001f,1,var,var,RegCreateKeyEx,,,
ret,4,4,1,SetTimer,,,,,,,,
var,0x70050,1,1,ret,4,var,1,DeviceIoControl,,,,
var,PTR,1,0x3,var,1,RegSetValueEx,,,,,,
0x0,1,1,1,ret,var,RegQueryValueEx,,,,,,
ret,0x0,1,1,expr,mem,0x16,SetWindowPos,,,,,
mem,0x8,expr,HeapAlloc,,,,,,,,,
0x0,0x0,mem,8,expr,ret,MultiByteToWideChar,,,,,,
PTR,1,0x3,PTR,reg,CoCreateInstance,,,,,,,
mem,4,0x186,1,1,SendDlgItemMessage,,,,,,,
1,expr,mem,var,1,ReadFile,,,,,,,
0xfde9,0x0,var,1,var,2,1,1,WideCharToMultiByte,,,,
ret,3,1,1,PostMessage,,,,,,,,
0x80000002,PTR,0x0,0x101,var,RegOpenKeyEx,,,,,,,
var,var,1,0x10,MessageBox,,,,,,,,
0x12ff,1,var,0x400,PTR,3,1,FormatMessage,,,,,
0x0,var,1,1,var,var,RegQueryValueEx,,,,,,
mem,2,var,2,LoadString,,,,,,,,
var,0x40000000,0x1,1,0x4,0x80,1,CreateFile,,,,,
PTR,1,0x4,PTR,expr,CoCreateInstance,,,,,,,
var,var,var,0x400,var,1,1,FormatMessage,,,,,
ret,var,var,2,LoadString,,,,,,,,
var,4,0x1,CheckDlgButton,,,,,,,,,
mem,mem,1,1,var,var,mem,SetWindowPos,,,,,
var,0xc0000000,0x3,1,0x4,0x80,1,CreateFile,,,,,
PTR,1,0x1,PTR,expr,CoCreateInstance,,,,,,,
PTR,1,0x3,PTR,expr,CoCreateInstance,,,,,,,
mem,1,expr,2,LoadString,,,,,,,,
mem,4,0x1,CheckDlgButton,,,,,,,,,
0x0,0x0,var,8,expr,expr,MultiByteToWideChar,,,,,,
mem,2,var,3,LoadString,,,,,,,,
mem,1,3,1,SetTimer,,,,,,,,
mem,PTR,1,0x4,var,1,RegSetValueEx,,,,,,
0x0,PTR,1,0x1,var,expr,RegSetValueEx,,,,,,
var,4,expr,SetDlgItemText,,,,,,,,,
var,expr,expr,var,1,WriteFile,,,,,,,
var,0x0,1,1,var,var,0x4206,SetWindowPos,,,,,
expr,0x1001,var,2,GetLocaleInfo,,,,,,,,
var,4,mem,SetDlgItemText,,,,,,,,,
0x3000,ret,3,0x0,var,var,var,FormatMessage,,,,,
0x0,0x0,expr,1,ret,ret,MultiByteToWideChar,,,,,,
1,0x90073,var,1,ret,expr,var,1,DeviceIoControl,,,,
var,var,0x0,0x1,var,RegOpenKeyEx,,,,,,,
mem,3,var,var,SendMessage,,,,,,,,
mem,3,8,1,SendMessage,,,,,,,,
mem,3,0xb8,1,1,SendDlgItemMessage,,,,,,,
reg,var,var,SetDlgItemText,,,,,,,,,
0x900,1,var,0x0,var,1,1,FormatMessage,,,,,
mem,0x8,expr,HeapAlloc,,,,,,,,,
mem,3,8,8,PostMessage,,,,,,,,
reg,PTR,reg,0x1,var,1,RegSetValueEx,,,,,,
var,PTR,1,0x1,expr,expr,RegSetValueEx,,,,,,
0x80000000,var,1,1,0x0,0x20006,1,var,0x0,RegCreateKeyEx,,,
ret,0x80000100,0x5,1,0x3,0x8000000,1,CreateFile,,,,,
0x0,0x0,expr,1,1,1,1,1,WideCharToMultiByte,,,,
mem,4,var,6,PostMessage,,,,,,,,
0x80000000,var,0x0,0x1,var,RegOpenKeyEx,,,,,,,
var,PTR,1,var,expr,var,RegQueryValueEx,,,,,,
0x400,0x1009,var,1,GetLocaleInfo,,,,,,,,
0x0,PTR,var,1,0x80000000,8,8,8,1,1,1,1,CreateWindowEx
0x80000001,PTR,1,1,0x0,0x20007,1,var,var,RegCreateKeyEx,,,
0x400,0xe,expr,expr,GetLocaleInfo,,,,,,,,
0x0,PTR,PTR,8,0x0,1,ret,ret,1,1,ret,1,CreateWindowEx
mem,0x8,4,HeapAlloc,,,,,,,,,
mem,3,var,3,LoadString,,,,,,,,
0x80000001,var,1,1,0x0,0x3,1,var,var,RegCreateKeyEx,,,
mem,3,0x1,CheckDlgButton,,,,,,,,,
mem,2,4,1,SetTimer,,,,,,,,
ret,ret,expr,var,1,WriteFile,,,,,,,
var,var,0xb1,1,8,SendDlgItemMessage,,,,,,,
var,ret,1,var,MessageBox,,,,,,,,
mem,0x8,expr,HeapAlloc,,,,,,,,,
var,ret,var,0x180000,MessageBox,,,,,,,,
ret,3,var,2,LoadString,,,,,,,,
ret,var,2,ret,SendMessage,,,,,,,,
var,1,1,0x134,MessageBox,,,,,,,,
mem,0x8,3,HeapAlloc,,,,,,,,,
ret,var,expr,var,1,ReadFile,,,,,,,
var,var,ret,0x1,var,expr,RegSetValueEx,,,,,,
ret,0xffffffff,2,2,1,1,0x1,SetWindowPos,,,,,
ret,var,2,var,1,WriteFile,,,,,,,
mem,var,var,var,var,var,var,SetWindowPos,,,,,
mem,mem,0x0,CheckDlgButton,,,,,,,,,
0x0,PTR,1,PTR,0x0,0x2001f,1,var,var,RegCreateKeyEx,,,
ret,0x8,1,HeapAlloc,,,,,,,,,
0x7f,0x1,1,8,var,8,CompareString,,,,,,
mem,2,1,ret,SendMessage,,,,,,,,
var,var,3,var,expr,ReadFile,,,,,,,
mem,0x0,expr,HeapAlloc,,,,,,,,,
ret,3,1,expr,SendMessage,,,,,,,,
mem,mem,mem,expr,expr,ReadFile,,,,,,,
mem,var,2,var,1,ReadFile,,,,,,,
0x409,0x1,var,8,ret,8,CompareString,,,,,,
ret,0x4d014,ret,3,ret,3,var,1,DeviceIoControl,,,,
var,PTR,1,1,0x0,0xf003f,1,reg,0x0,RegCreateKeyEx,,,
var,0x1004,var,var,GetLocaleInfo,,,,,,,,
var,var,0x158,1,ret,SendDlgItemMessage,,,,,,,
ret,mem,1,var,var,var,RegQueryValueEx,,,,,,
PTR,1,0x15,PTR,expr,CoCreateInstance,,,,,,,
mem,3,mem,SetDlgItemText,,,,,,,,,
0x80000001,PTR,0x0,0x11,PTR,RegOpenKeyEx,,,,,,,
0x0,0x0,expr,mem,ret,mem,MultiByteToWideChar,,,,,,
var,0x8,var,1,var,1,MultiByteToWideChar,,,,,,
var,PTR,0x0,0x1000000,var,RegOpenKeyEx,,,,,,,
var,var,2,var,1,WriteFile,,,,,,,
var,PTR,1,0x4,expr,1,RegSetValueEx,,,,,,
ret,3,1,var,SendMessage,,,,,,,,
ret,3,1,expr,SendMessage,,,,,,,,
0x2400,var,1,0x0,var,3,var,FormatMessage,,,,,
mem,0x0,ret,expr,var,var,0x40,SetWindowPos,,,,,
var,var,1,var,var,var,RegSetValueEx,,,,,,
0x800,ret,var,0x0,1,1,var,FormatMessage,,,,,
mem,0x63000c,var,var,1,1,1,ret,DeviceIoControl,,,,
